transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN701013,USR30891,Amazon.in,Online/offline shopping purchase,2015.12,Shopping,expense,Debit Card,Savings Account,2031-04-07,INR,Bengaluru,No
TXN701014,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,396.3,Healthcare,expense,Cash,Savings Account,2031-04-07,INR,Bengaluru,No
TXN701015,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-04-08,INR,Bengaluru,Yes
TXN701016,USR30891,Courier - Delhivery,Miscellaneous expense,260.28,Other,expense,Cash,Savings Account,2031-04-09,INR,Bengaluru,No
TXN701017,USR30891,MakeMyTrip,Travel booking,3633.77,Travel,expense,Net Banking,Savings Account,2031-04-09,INR,Bengaluru,No
TXN701018,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-04-10,INR,Bengaluru,Yes
TXN701019,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-04-12,INR,Bengaluru,Yes
TXN701020,USR30891,Domino's Pizza,Food order / dining,836.15,Food & Dining,expense,Credit Card,Credit Card,2031-04-12,INR,Bengaluru,No
TXN701021,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,1397.01,Healthcare,expense,Debit Card,Savings Account,2031-04-13,INR,Bengaluru,No
TXN701022,USR30891,Courier - Delhivery,Miscellaneous expense,416.58,Other,expense,UPI,Savings Account,2031-04-13,INR,Bengaluru,No
TXN701023,USR30891,Stationery Shop,Miscellaneous expense,769.1,Other,expense,Cash,Savings Account,2031-04-14,INR,Bengaluru,No
TXN701024,USR30891,Fiverr Freelance Order,Freelance project payment received,6751.44,Freelancing,income,Net Banking,Savings Account,2031-04-15,INR,Bengaluru,No
TXN701025,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-04-15,INR,Bengaluru,Yes
TXN701026,USR30891,Mutual Fund Redemption Gain,Investment payout received,2263.15,Investments,income,Net Banking,Savings Account,2031-04-16,INR,Bengaluru,No
TXN701027,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,963.58,Healthcare,expense,UPI,Savings Account,2031-04-16,INR,Bengaluru,No
TXN701028,USR30891,Flipkart,Online/offline shopping purchase,554.31,Shopping,expense,Debit Card,Savings Account,2031-04-17,INR,Bengaluru,No
TXN701029,USR30891,Local ATM Withdrawal,Miscellaneous expense,729.3,Other,expense,Cash,Savings Account,2031-04-19,INR,Bengaluru,No
TXN701030,USR30891,GST Payment - Freelance,Advance tax / GST payment,1554.76,Tax,expense,Net Banking,Savings Account,2031-04-20,INR,Bengaluru,Yes
TXN701031,USR30891,Local Kirana Store,Grocery purchase,2773.04,Groceries,expense,Debit Card,Savings Account,2031-04-25,INR,Bengaluru,No
TXN701032,USR30891,Side Business Sales Revenue,Business sales revenue received,4804.21,Business,income,UPI,Savings Account,2031-04-26,INR,Bengaluru,No
TXN701033,USR30891,Local Kirana Store,Grocery purchase,1086.31,Groceries,expense,Cash,Savings Account,2031-04-26,INR,Bengaluru,No
TXN701034,USR30891,Coursera Subscription,Online course payment,1739.95,Education,expense,Credit Card,Credit Card,2031-04-26,INR,Bengaluru,No
TXN702001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,100000,Salary,income,Net Banking,Savings Account,2031-05-01,INR,Bengaluru,Yes
TXN702002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-05-02,INR,Bengaluru,Yes
TXN702003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-05-02,INR,Bengaluru,Yes
TXN702004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-05-03,INR,Bengaluru,Yes
TXN702005,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-05-04,INR,Bengaluru,Yes
TXN702006,USR30891,OYO Rooms,Travel booking,3929.95,Travel,expense,Credit Card,Credit Card,2031-05-04,INR,Bengaluru,No
TXN702007,USR30891,Local Gaming Cafe,Entertainment purchase,554.8,Entertainment,expense,Credit Card,Credit Card,2031-05-04,INR,Bengaluru,No
TXN702008,USR30891,BESCOM Electricity,Electricity bill payment,1318.01,Utilities,expense,UPI,Savings Account,2031-05-05,INR,Bengaluru,Yes
TXN702009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-05-06,INR,Bengaluru,Yes
TXN702010,USR30891,PVR Cinemas,Entertainment purchase,330.55,Entertainment,expense,UPI,Savings Account,2031-05-06,INR,Bengaluru,No
TXN702011,USR30891,Coursera Subscription,Online course payment,1562.51,Education,expense,Credit Card,Credit Card,2031-05-06,INR,Bengaluru,No
TXN702012,USR30891,Coursera Subscription,Online course payment,711.51,Education,expense,Credit Card,Credit Card,2031-05-06,INR,Bengaluru,No
TXN702013,USR30891,BWSSB Water Bill,Water bill payment,312.61,Utilities,expense,Net Banking,Savings Account,2031-05-07,INR,Bengaluru,Yes
TXN702014,USR30891,Rapido,Ride / fuel expense,1244.6,Transportation,expense,Cash,Savings Account,2031-05-07,INR,Bengaluru,No
TXN702015,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-05-08,INR,Bengaluru,Yes
TXN702016,USR30891,OYO Rooms,Travel booking,1249.37,Travel,expense,Net Banking,Savings Account,2031-05-09,INR,Bengaluru,No
TXN702017,USR30891,Local Gaming Cafe,Entertainment purchase,511.83,Entertainment,expense,UPI,Savings Account,2031-05-09,INR,Bengaluru,No
TXN702018,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-05-10,INR,Bengaluru,Yes
TXN702019,USR30891,Courier - Delhivery,Miscellaneous expense,214.48,Other,expense,UPI,Savings Account,2031-05-10,INR,Bengaluru,No
TXN702020,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-05-12,INR,Bengaluru,Yes
TXN702021,USR30891,Ola Cabs,Ride / fuel expense,276.37,Transportation,expense,Credit Card,Credit Card,2031-05-12,INR,Bengaluru,No
TXN702022,USR30891,Side Business Sales Revenue,Business sales revenue received,7125.58,Business,income,Net Banking,Savings Account,2031-05-14,INR,Bengaluru,No
TXN702023,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-05-15,INR,Bengaluru,Yes
TXN702024,USR30891,More Supermarket,Grocery purchase,2718.95,Groceries,expense,UPI,Savings Account,2031-05-17,INR,Bengaluru,No
TXN702025,USR30891,WazirX Staking Payout,Crypto staking reward credited,1138.24,Crypto Staking Yield,income,Net Banking,Savings Account,2031-05-18,INR,Bengaluru,Yes
TXN702026,USR30891,Manipal Diagnostic Lab,Annual full body health checkup,4376.19,Healthcare,expense,UPI,Savings Account,2031-05-18,INR,Bengaluru,No
TXN702027,USR30891,GST Payment - Freelance,Advance tax / GST payment,1263.93,Tax,expense,Net Banking,Savings Account,2031-05-20,INR,Bengaluru,Yes
TXN702028,USR30891,Udemy,Online course payment,497.62,Education,expense,Credit Card,Credit Card,2031-05-20,INR,Bengaluru,No
TXN702029,USR30891,Courier - Delhivery,Miscellaneous expense,205.99,Other,expense,Cash,Savings Account,2031-05-25,INR,Bengaluru,No
TXN702030,USR30891,Myntra,Online/offline shopping purchase,2770.85,Shopping,expense,UPI,Savings Account,2031-05-28,INR,Bengaluru,No
TXN702031,USR30891,Local ATM Withdrawal,Miscellaneous expense,584.93,Other,expense,UPI,Savings Account,2031-05-29,INR,Bengaluru,No
TXN702032,USR30891,Local Kirana Store,Grocery purchase,932.69,Groceries,expense,Cash,Savings Account,2031-05-29,INR,Bengaluru,No
TXN702033,USR30891,More Supermarket,Grocery purchase,2009.85,Groceries,expense,UPI,Savings Account,2031-05-29,INR,Bengaluru,No
TXN702034,USR30891,Amazon.in,Online/offline shopping purchase,550.09,Shopping,expense,Credit Card,Credit Card,2031-05-31,INR,Bengaluru,No
TXN703001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,100000,Salary,income,Net Banking,Savings Account,2031-06-01,INR,Bengaluru,Yes
TXN703002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-06-02,INR,Bengaluru,Yes
TXN703003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-06-02,INR,Bengaluru,Yes
TXN703004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-06-03,INR,Bengaluru,Yes
TXN703005,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-06-04,INR,Bengaluru,Yes
TXN703006,USR30891,Flipkart,Online/offline shopping purchase,2947.8,Shopping,expense,Credit Card,Credit Card,2031-06-04,INR,Bengaluru,No
TXN703007,USR30891,Namma Metro,Ride / fuel expense,191.16,Transportation,expense,Credit Card,Credit Card,2031-06-04,INR,Bengaluru,No
TXN703008,USR30891,BESCOM Electricity,Electricity bill payment,1597.85,Utilities,expense,UPI,Savings Account,2031-06-05,INR,Bengaluru,Yes
TXN703009,USR30891,Coursera Subscription,Online course payment,1720.03,Education,expense,Credit Card,Credit Card,2031-06-05,INR,Bengaluru,No
TXN703010,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-06-06,INR,Bengaluru,Yes
TXN703011,USR30891,BWSSB Water Bill,Water bill payment,354.9,Utilities,expense,Net Banking,Savings Account,2031-06-07,INR,Bengaluru,Yes
TXN703012,USR30891,Flipkart,Online/offline shopping purchase,2655.63,Shopping,expense,Debit Card,Savings Account,2031-06-07,INR,Bengaluru,No
TXN703013,USR30891,Coursera Subscription,Online course payment,1248.62,Education,expense,Credit Card,Credit Card,2031-06-07,INR,Bengaluru,No
TXN703014,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-06-08,INR,Bengaluru,Yes
TXN703015,USR30891,Domino's Pizza,Food order / dining,402.84,Food & Dining,expense,Credit Card,Credit Card,2031-06-08,INR,Bengaluru,No
TXN703016,USR30891,Udemy,Online course payment,2313.68,Education,expense,Credit Card,Credit Card,2031-06-09,INR,Bengaluru,No
TXN703017,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-06-10,INR,Bengaluru,Yes
TXN703018,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,963.57,Healthcare,expense,Debit Card,Savings Account,2031-06-10,INR,Bengaluru,No
TXN703019,USR30891,Coursera Subscription,Online course payment,1172.87,Education,expense,Credit Card,Credit Card,2031-06-10,INR,Bengaluru,No
TXN703020,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-06-12,INR,Bengaluru,Yes
TXN703021,USR30891,IndiGo Airlines,Vacation flight booking,4046.06,Travel,expense,Credit Card,Credit Card,2031-06-14,INR,Bengaluru,No
TXN703022,USR30891,Stationery Shop,Miscellaneous expense,326.7,Other,expense,UPI,Savings Account,2031-06-14,INR,Bengaluru,No
TXN703023,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-06-15,INR,Bengaluru,Yes
TXN703024,USR30891,Goa Beach Resort Booking,Vacation resort stay,4107.1,Travel,expense,Net Banking,Savings Account,2031-06-15,INR,Bengaluru,No
TXN703025,USR30891,BigBasket,Grocery purchase,765.68,Groceries,expense,Cash,Savings Account,2031-06-16,INR,Bengaluru,No
TXN703026,USR30891,Etsy Shop Payout,Business sales revenue received,8163.73,Business,income,Net Banking,Savings Account,2031-06-17,INR,Bengaluru,No
TXN703027,USR30891,Fiverr Freelance Order,Freelance project payment received,8290.99,Freelancing,income,UPI,Savings Account,2031-06-18,INR,Bengaluru,No
TXN703028,USR30891,GST Payment - Freelance,Advance tax / GST payment,1040.15,Tax,expense,Net Banking,Savings Account,2031-06-20,INR,Bengaluru,Yes
TXN703029,USR30891,IRCTC,Travel booking,3921.96,Travel,expense,Credit Card,Credit Card,2031-06-20,INR,Bengaluru,No
TXN703030,USR30891,More Supermarket,Grocery purchase,1545.44,Groceries,expense,Cash,Savings Account,2031-06-21,INR,Bengaluru,No
TXN703031,USR30891,Namma Metro,Ride / fuel expense,1360.89,Transportation,expense,Cash,Savings Account,2031-06-21,INR,Bengaluru,No
TXN703032,USR30891,Courier - Delhivery,Miscellaneous expense,541.49,Other,expense,Cash,Savings Account,2031-06-22,INR,Bengaluru,No
TXN703033,USR30891,BookMyShow,Entertainment purchase,563.2,Entertainment,expense,Credit Card,Credit Card,2031-06-22,INR,Bengaluru,No
TXN703034,USR30891,Third Wave Coffee,Food order / dining,351.17,Food & Dining,expense,Cash,Savings Account,2031-06-25,INR,Bengaluru,No
TXN703035,USR30891,Mutual Fund Redemption Gain,Investment payout received,834.32,Investments,income,Net Banking,Savings Account,2031-06-28,INR,Bengaluru,No
TXN703036,USR30891,Uber,Ride / fuel expense,1027.95,Transportation,expense,Cash,Savings Account,2031-06-30,INR,Bengaluru,No
TXN704001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-07-01,INR,Bengaluru,Yes
TXN704002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-07-02,INR,Bengaluru,Yes
TXN704003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-07-02,INR,Bengaluru,Yes
TXN704004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-07-03,INR,Bengaluru,Yes
TXN704005,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-07-04,INR,Bengaluru,Yes
TXN704006,USR30891,Rapido,Ride / fuel expense,671.78,Transportation,expense,Cash,Savings Account,2031-07-04,INR,Bengaluru,No
TXN704007,USR30891,BESCOM Electricity,Electricity bill payment,1190.85,Utilities,expense,UPI,Savings Account,2031-07-05,INR,Bengaluru,Yes
TXN704008,USR30891,Flipkart,Online/offline shopping purchase,3193.13,Shopping,expense,UPI,Savings Account,2031-07-05,INR,Bengaluru,No
TXN704009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-07-06,INR,Bengaluru,Yes
TXN704010,USR30891,Local Restaurant,Food order / dining,347.28,Food & Dining,expense,UPI,Savings Account,2031-07-06,INR,Bengaluru,No
TXN704011,USR30891,Courier - Delhivery,Miscellaneous expense,488.79,Other,expense,Cash,Savings Account,2031-07-06,INR,Bengaluru,No
TXN704012,USR30891,Third Wave Coffee,Food order / dining,275.73,Food & Dining,expense,Credit Card,Credit Card,2031-07-06,INR,Bengaluru,No
TXN704013,USR30891,BWSSB Water Bill,Water bill payment,270.66,Utilities,expense,Net Banking,Savings Account,2031-07-07,INR,Bengaluru,Yes
TXN704014,USR30891,Great Learning Course,Online course payment,2307.3,Education,expense,Credit Card,Credit Card,2031-07-07,INR,Bengaluru,No
TXN704015,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-07-08,INR,Bengaluru,Yes
TXN704016,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-07-10,INR,Bengaluru,Yes
TXN704017,USR30891,Upwork Client Payment,Freelance project payment received,10806.61,Freelancing,income,Net Banking,Savings Account,2031-07-11,INR,Bengaluru,No
TXN704018,USR30891,Amazon.in,Online/offline shopping purchase,2307.77,Shopping,expense,UPI,Savings Account,2031-07-11,INR,Bengaluru,No
TXN704019,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-07-12,INR,Bengaluru,Yes
TXN704020,USR30891,Courier - Delhivery,Miscellaneous expense,874.31,Other,expense,Cash,Savings Account,2031-07-14,INR,Bengaluru,No
TXN704021,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-07-15,INR,Bengaluru,Yes
TXN704022,USR30891,Local ATM Withdrawal,Miscellaneous expense,110.68,Other,expense,Cash,Savings Account,2031-07-16,INR,Bengaluru,No
TXN704023,USR30891,Local Kirana Store,Grocery purchase,939.85,Groceries,expense,Debit Card,Savings Account,2031-07-18,INR,Bengaluru,No
TXN704024,USR30891,GST Payment - Freelance,Advance tax / GST payment,1157.82,Tax,expense,Net Banking,Savings Account,2031-07-20,INR,Bengaluru,Yes
TXN704025,USR30891,Tata 1mg,Pharmacy / clinic payment,382.34,Healthcare,expense,Cash,Savings Account,2031-07-21,INR,Bengaluru,No
TXN704026,USR30891,WazirX Staking Payout,Crypto staking reward credited,593.55,Crypto Staking Yield,income,Net Banking,Savings Account,2031-07-22,INR,Bengaluru,Yes
TXN704027,USR30891,BookMyShow,Entertainment purchase,352.35,Entertainment,expense,Credit Card,Credit Card,2031-07-22,INR,Bengaluru,No
TXN704028,USR30891,Phoenix Mall,Online/offline shopping purchase,1670.38,Shopping,expense,UPI,Savings Account,2031-07-24,INR,Bengaluru,No
TXN704029,USR30891,PVR Cinemas,Entertainment purchase,656.85,Entertainment,expense,UPI,Savings Account,2031-07-27,INR,Bengaluru,No
TXN704030,USR30891,Stationery Shop,Miscellaneous expense,717.16,Other,expense,Cash,Savings Account,2031-07-27,INR,Bengaluru,No
TXN704031,USR30891,Phoenix Mall,Online/offline shopping purchase,1340.93,Shopping,expense,Credit Card,Credit Card,2031-07-27,INR,Bengaluru,No
TXN704032,USR30891,DMart,Grocery purchase,2162.86,Groceries,expense,Debit Card,Savings Account,2031-07-28,INR,Bengaluru,No
TXN704033,USR30891,Local Kirana Store,Grocery purchase,2541.94,Groceries,expense,Debit Card,Savings Account,2031-07-31,INR,Bengaluru,No
TXN705001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-08-01,INR,Bengaluru,Yes
TXN705002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-08-02,INR,Bengaluru,Yes
TXN705003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-08-02,INR,Bengaluru,Yes
TXN705004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-08-03,INR,Bengaluru,Yes
TXN705005,USR30891,IRCTC,Travel booking,2374.27,Travel,expense,Net Banking,Savings Account,2031-08-03,INR,Bengaluru,No
TXN705006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-08-04,INR,Bengaluru,Yes
TXN705007,USR30891,BESCOM Electricity,Electricity bill payment,1183.11,Utilities,expense,UPI,Savings Account,2031-08-05,INR,Bengaluru,Yes
TXN705008,USR30891,WazirX Staking Payout,Crypto staking reward credited,2157.28,Crypto Staking Yield,income,UPI,Savings Account,2031-08-06,INR,Bengaluru,Yes
TXN705009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-08-06,INR,Bengaluru,Yes
TXN705010,USR30891,BWSSB Water Bill,Water bill payment,427.24,Utilities,expense,Net Banking,Savings Account,2031-08-07,INR,Bengaluru,Yes
TXN705011,USR30891,Flipkart,Online/offline shopping purchase,2479.98,Shopping,expense,Debit Card,Savings Account,2031-08-07,INR,Bengaluru,No
TXN705012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-08-08,INR,Bengaluru,Yes
TXN705013,USR30891,Phoenix Mall,Online/offline shopping purchase,2321.84,Shopping,expense,Credit Card,Credit Card,2031-08-08,INR,Bengaluru,No
TXN705014,USR30891,Ola Cabs,Ride / fuel expense,552.45,Transportation,expense,Cash,Savings Account,2031-08-09,INR,Bengaluru,No
TXN705015,USR30891,Fiverr Freelance Order,Freelance project payment received,4167.48,Freelancing,income,Net Banking,Savings Account,2031-08-10,INR,Bengaluru,No
TXN705016,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-08-10,INR,Bengaluru,Yes
TXN705017,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-08-12,INR,Bengaluru,Yes
TXN705018,USR30891,Zerodha - Dividend Payout,Investment payout received,2191.96,Investments,income,Net Banking,Savings Account,2031-08-13,INR,Bengaluru,No
TXN705019,USR30891,Apollo Hospital,Emergency hospitalization - medical treatment,18112.34,Healthcare,expense,Credit Card,Credit Card,2031-08-13,INR,Bengaluru,No
